ticker,start_date,end_date,sentiment_score
PCAR,2022-01-01,2022-01-07,0.0
SIRI,2022-01-01,2022-01-07,0.0
MAR,2022-01-01,2022-01-07,0.0
SGEN,2022-01-01,2022-01-07,0.0
EXC,2022-01-01,2022-01-07,0.37
ODFL,2022-01-01,2022-01-07,0.0
PAYX,2022-01-01,2022-01-07,0.0
ALGN,2022-01-01,2022-01-07,0.0
SWKS,2022-01-01,2022-01-07,0.0
TEAM,2022-01-01,2022-01-07,0.0
WBA,2022-01-01,2022-01-07,0.0
ADI,2022-01-01,2022-01-07,0.0
VRSK,2022-01-01,2022-01-07,0.0
CDW,2022-01-01,2022-01-07,0.0
BIDU,2022-01-01,2022-01-07,-0.06
CHTR,2022-01-01,2022-01-07,0.0
VRSN,2022-01-01,2022-01-07,0.0
INCY,2022-01-01,2022-01-07,0.0
WDAY,2022-01-01,2022-01-07,0.0
ANSS,2022-01-01,2022-01-07,0.0
CPRT,2022-01-01,2022-01-07,0.0
UAL,2022-01-01,2022-01-07,0.0
TTWO,2022-01-01,2022-01-07,0.0
REG,2022-01-01,2022-01-07,0.0
HPE,2022-01-01,2022-01-07,0.0
EXPE,2022-01-01,2022-01-07,0.0
MCHP,2022-01-01,2022-01-07,0.0
VRSN,2022-01-01,2022-01-07,0.0
XLNX,2022-01-01,2022-01-07,0.39
BKNG,2022-01-01,2022-01-07,0.0
MXIM,2022-01-01,2022-01-07,0.0
PAYC,2022-01-01,2022-01-07,0.0
CTAS,2022-01-01,2022-01-07,0.0
TECH,2022-01-01,2022-01-07,0.11
WDAY,2022-01-01,2022-01-07,0.0
AAPL,2022-01-08,2022-01-14,0.0
MSFT,2022-01-08,2022-01-14,0.0
GOOG,2022-01-08,2022-01-14,0.0
AMZN,2022-01-08,2022-01-14,0.0
TSLA,2022-01-08,2022-01-14,0.05
META,2022-01-08,2022-01-14,0.0
NVDA,2022-01-08,2022-01-14,0.0
NFLX,2022-01-08,2022-01-14,0.0
PEP,2022-01-08,2022-01-14,0.0
ADBE,2022-01-08,2022-01-14,0.0
INTC,2022-01-08,2022-01-14,0.0
CSCO,2022-01-08,2022-01-14,0.0
CMCSA,2022-01-08,2022-01-14,0.0
AVGO,2022-01-08,2022-01-14,0.47
PYPL,2022-01-08,2022-01-14,0.0
TXN,2022-01-08,2022-01-14,0.0
COST,2022-01-08,2022-01-14,0.0
QCOM,2022-01-08,2022-01-14,0.0
AMGN,2022-01-08,2022-01-14,0.27
SBUX,2022-01-08,2022-01-14,0.0
AMD,2022-01-08,2022-01-14,0.48
HON,2022-01-08,2022-01-14,0.0
GILD,2022-01-08,2022-01-14,0.27
ISRG,2022-01-08,2022-01-14,0.0
BKNG,2022-01-08,2022-01-14,0.0
ADP,2022-01-08,2022-01-14,0.0
MDLZ,2022-01-08,2022-01-14,0.0
VRTX,2022-01-08,2022-01-14,0.0
REGN,2022-01-08,2022-01-14,0.0
LRCX,2022-01-08,2022-01-14,0.0
FISV,2022-01-08,2022-01-14,0.0
INTU,2022-01-08,2022-01-14,0.0
MRNA,2022-01-08,2022-01-14,0.0
MU,2022-01-08,2022-01-14,0.0
ZM,2022-01-08,2022-01-14,0.0
IDXX,2022-01-08,2022-01-14,0.0
ASML,2022-01-08,2022-01-14,0.51
ATVI,2022-01-08,2022-01-14,0.0
KHC,2022-01-08,2022-01-14,0.51
BIIB,2022-01-08,2022-01-14,0.0
MELI,2022-01-08,2022-01-14,0.0
DOCU,2022-01-08,2022-01-14,-0.08
ADSK,2022-01-08,2022-01-14,0.0
EA,2022-01-08,2022-01-14,0.0
WDAY,2022-01-08,2022-01-14,0.0
SNPS,2022-01-08,2022-01-14,0.0
ILMN,2022-01-08,2022-01-14,0.0
ROST,2022-01-08,2022-01-14,0.0
CTAS,2022-01-08,2022-01-14,0.0
EBAY,2022-01-08,2022-01-14,0.0
KLAC,2022-01-08,2022-01-14,0.0
MNST,2022-01-08,2022-01-14,0.2
CDNS,2022-01-08,2022-01-14,0.53
CTSH,2022-01-08,2022-01-14,0.0
ORLY,2022-01-08,2022-01-14,0.53
DLTR,2022-01-08,2022-01-14,0.0
LULU,2022-01-08,2022-01-14,0.0
FAST,2022-01-08,2022-01-14,0.0
XEL,2022-01-08,2022-01-14,0.0
CTXS,2022-01-08,2022-01-14,0.0
NXPI,2022-01-08,2022-01-14,0.0
PCAR,2022-01-08,2022-01-14,0.0
SIRI,2022-01-08,2022-01-14,0.0
MAR,2022-01-08,2022-01-14,0.0
SGEN,2022-01-08,2022-01-14,0.0
EXC,2022-01-08,2022-01-14,0.0
ODFL,2022-01-08,2022-01-14,0.78
PAYX,2022-01-08,2022-01-14,0.43
ALGN,2022-01-08,2022-01-14,0.0
SWKS,2022-01-08,2022-01-14,0.0
TEAM,2022-01-08,2022-01-14,0.0
WBA,2022-01-08,2022-01-14,0.0
ADI,2022-01-08,2022-01-14,0.0
VRSK,2022-01-08,2022-01-14,0.57
CDW,2022-01-08,2022-01-14,0.0
BIDU,2022-01-08,2022-01-14,0.18
CHTR,2022-01-08,2022-01-14,0.0
VRSN,2022-01-08,2022-01-14,0.0
INCY,2022-01-08,2022-01-14,0.0
WDAY,2022-01-08,2022-01-14,0.0
ANSS,2022-01-08,2022-01-14,0.0
CPRT,2022-01-08,2022-01-14,0.0
UAL,2022-01-08,2022-01-14,0.19
TTWO,2022-01-08,2022-01-14,0.0
REG,2022-01-08,2022-01-14,0.0
HPE,2022-01-08,2022-01-14,0.0
EXPE,2022-01-08,2022-01-14,0.0
MCHP,2022-01-08,2022-01-14,0.0
VRSN,2022-01-08,2022-01-14,0.0
XLNX,2022-01-08,2022-01-14,0.0
BKNG,2022-01-08,2022-01-14,0.0
MXIM,2022-01-08,2022-01-14,0.0
PAYC,2022-01-08,2022-01-14,0.0
CTAS,2022-01-08,2022-01-14,0.0
TECH,2022-01-08,2022-01-14,-0.75
WDAY,2022-01-08,2022-01-14,0.0
AAPL,2022-01-15,2022-01-21,0.0
MSFT,2022-01-15,2022-01-21,0.51
GOOG,2022-01-15,2022-01-21,0.0
AMZN,2022-01-15,2022-01-21,0.0
TSLA,2022-01-15,2022-01-21,0.0
META,2022-01-15,2022-01-21,0.0
NVDA,2022-01-15,2022-01-21,0.0
NFLX,2022-01-15,2022-01-21,0.45
PEP,2022-01-15,2022-01-21,0.0
ADBE,2022-01-15,2022-01-21,0.0
INTC,2022-01-15,2022-01-21,0.0
CSCO,2022-01-15,2022-01-21,0.0
CMCSA,2022-01-15,2022-01-21,0.0
AVGO,2022-01-15,2022-01-21,0.0
PYPL,2022-01-15,2022-01-21,0.0
TXN,2022-01-15,2022-01-21,0.0
COST,2022-01-15,2022-01-21,0.0
QCOM,2022-01-15,2022-01-21,0.0
AMGN,2022-01-15,2022-01-21,0.0
SBUX,2022-01-15,2022-01-21,0.1
AMD,2022-01-15,2022-01-21,0.07
HON,2022-01-15,2022-01-21,0.0
GILD,2022-01-15,2022-01-21,0.0
ISRG,2022-01-15,2022-01-21,0.0
BKNG,2022-01-15,2022-01-21,0.0
ADP,2022-01-15,2022-01-21,0.0
MDLZ,2022-01-15,2022-01-21,0.0
VRTX,2022-01-15,2022-01-21,0.0
REGN,2022-01-15,2022-01-21,0.0
LRCX,2022-01-15,2022-01-21,0.0
FISV,2022-01-15,2022-01-21,0.0
INTU,2022-01-15,2022-01-21,0.0
MRNA,2022-01-15,2022-01-21,0.0
MU,2022-01-15,2022-01-21,0.0
ZM,2022-01-15,2022-01-21,0.0
IDXX,2022-01-15,2022-01-21,0.0
ASML,2022-01-15,2022-01-21,0.0
ATVI,2022-01-15,2022-01-21,0.02
KHC,2022-01-15,2022-01-21,0.0
BIIB,2022-01-15,2022-01-21,0.0
MELI,2022-01-15,2022-01-21,0.0
DOCU,2022-01-15,2022-01-21,0.26
ADSK,2022-01-15,2022-01-21,0.0
EA,2022-01-15,2022-01-21,0.0
WDAY,2022-01-15,2022-01-21,0.0
SNPS,2022-01-15,2022-01-21,0.0
ILMN,2022-01-15,2022-01-21,0.66
ROST,2022-01-15,2022-01-21,0.0
CTAS,2022-01-15,2022-01-21,0.0
EBAY,2022-01-15,2022-01-21,0.0
KLAC,2022-01-15,2022-01-21,0.51
MNST,2022-01-15,2022-01-21,0.0
CDNS,2022-01-15,2022-01-21,0.0
CTSH,2022-01-15,2022-01-21,0.0
ORLY,2022-01-15,2022-01-21,0.0
DLTR,2022-01-15,2022-01-21,0.0
LULU,2022-01-15,2022-01-21,0.32
FAST,2022-01-15,2022-01-21,0.0
XEL,2022-01-15,2022-01-21,0.0
CTXS,2022-01-15,2022-01-21,0.0
NXPI,2022-01-15,2022-01-21,0.0
PCAR,2022-01-15,2022-01-21,0.0
SIRI,2022-01-15,2022-01-21,0.0
MAR,2022-01-15,2022-01-21,0.0
SGEN,2022-01-15,2022-01-21,0.0
EXC,2022-01-15,2022-01-21,0.0
ODFL,2022-01-15,2022-01-21,0.0
PAYX,2022-01-15,2022-01-21,0.0
ALGN,2022-01-15,2022-01-21,0.0
SWKS,2022-01-15,2022-01-21,0.09
TEAM,2022-01-15,2022-01-21,0.0
WBA,2022-01-15,2022-01-21,0.0
ADI,2022-01-15,2022-01-21,0.0
VRSK,2022-01-15,2022-01-21,0.0
CDW,2022-01-15,2022-01-21,0.0
BIDU,2022-01-15,2022-01-21,0.49
CHTR,2022-01-15,2022-01-21,0.0
VRSN,2022-01-15,2022-01-21,0.0
INCY,2022-01-15,2022-01-21,0.0
WDAY,2022-01-15,2022-01-21,0.0
ANSS,2022-01-15,2022-01-21,0.0
CPRT,2022-01-15,2022-01-21,0.0
UAL,2022-01-15,2022-01-21,0.0
TTWO,2022-01-15,2022-01-21,0.0
REG,2022-01-15,2022-01-21,0.0
HPE,2022-01-15,2022-01-21,0.0
EXPE,2022-01-15,2022-01-21,0.51
MCHP,2022-01-15,2022-01-21,0.0
VRSN,2022-01-15,2022-01-21,0.0
XLNX,2022-01-15,2022-01-21,0.0
BKNG,2022-01-15,2022-01-21,0.53
MXIM,2022-01-15,2022-01-21,0.0
PAYC,2022-01-15,2022-01-21,0.0
CTAS,2022-01-15,2022-01-21,0.0
TECH,2022-01-15,2022-01-21,0.0
WDAY,2022-01-15,2022-01-21,0.0
AAPL,2022-01-22,2022-01-28,0.53
MSFT,2022-01-22,2022-01-28,0.48
GOOG,2022-01-22,2022-01-28,0.0
AMZN,2022-01-22,2022-01-28,0.0
TSLA,2022-01-22,2022-01-28,0.0
META,2022-01-22,2022-01-28,0.0
NVDA,2022-01-22,2022-01-28,0.0
NFLX,2022-01-22,2022-01-28,0.0
PEP,2022-01-22,2022-01-28,0.82
ADBE,2022-01-22,2022-01-28,0.0
INTC,2022-01-22,2022-01-28,0.0
CSCO,2022-01-22,2022-01-28,0.0
CMCSA,2022-01-22,2022-01-28,0.0
AVGO,2022-01-22,2022-01-28,-0.18
PYPL,2022-01-22,2022-01-28,0.0
TXN,2022-01-22,2022-01-28,0.0
COST,2022-01-22,2022-01-28,0.0
QCOM,2022-01-22,2022-01-28,0.0
AMGN,2022-01-22,2022-01-28,0.36
SBUX,2022-01-22,2022-01-28,0.0
AMD,2022-01-22,2022-01-28,0.6
HON,2022-01-22,2022-01-28,0.0
GILD,2022-01-22,2022-01-28,0.0
ISRG,2022-01-22,2022-01-28,0.0
BKNG,2022-01-22,2022-01-28,0.0
ADP,2022-01-22,2022-01-28,0.0
MDLZ,2022-01-22,2022-01-28,0.0
VRTX,2022-01-22,2022-01-28,0.0
REGN,2022-01-22,2022-01-28,0.0
LRCX,2022-01-22,2022-01-28,0.0
FISV,2022-01-22,2022-01-28,0.0
INTU,2022-01-22,2022-01-28,0.34
MRNA,2022-01-22,2022-01-28,0.0
MU,2022-01-22,2022-01-28,0.0
ZM,2022-01-22,2022-01-28,0.0
IDXX,2022-01-22,2022-01-28,0.0
ASML,2022-01-22,2022-01-28,0.0
ATVI,2022-01-22,2022-01-28,0.0
KHC,2022-01-22,2022-01-28,0.0
BIIB,2022-01-22,2022-01-28,0.48
MELI,2022-01-22,2022-01-28,0.0
DOCU,2022-01-22,2022-01-28,0.09
ADSK,2022-01-22,2022-01-28,0.0
EA,2022-01-22,2022-01-28,0.34
WDAY,2022-01-22,2022-01-28,0.0
SNPS,2022-01-22,2022-01-28,0.0
ILMN,2022-01-22,2022-01-28,0.0
ROST,2022-01-22,2022-01-28,0.0
CTAS,2022-01-22,2022-01-28,0.0
EBAY,2022-01-22,2022-01-28,0.0
KLAC,2022-01-22,2022-01-28,0.0
MNST,2022-01-22,2022-01-28,0.0
CDNS,2022-01-22,2022-01-28,0.0
CTSH,2022-01-22,2022-01-28,0.0
ORLY,2022-01-22,2022-01-28,0.0
DLTR,2022-01-22,2022-01-28,0.0
LULU,2022-01-22,2022-01-28,0.33
FAST,2022-01-22,2022-01-28,0.0
XEL,2022-01-22,2022-01-28,0.0
CTXS,2022-01-22,2022-01-28,0.0
NXPI,2022-01-22,2022-01-28,0.0
PCAR,2022-01-22,2022-01-28,0.3
SIRI,2022-01-22,2022-01-28,0.0
MAR,2022-01-22,2022-01-28,0.07
SGEN,2022-01-22,2022-01-28,0.0
EXC,2022-01-22,2022-01-28,0.0
ODFL,2022-01-22,2022-01-28,0.0
PAYX,2022-01-22,2022-01-28,0.0
ALGN,2022-01-22,2022-01-28,0.0
SWKS,2022-01-22,2022-01-28,0.0
TEAM,2022-01-22,2022-01-28,0.0
WBA,2022-01-22,2022-01-28,0.68
ADI,2022-01-22,2022-01-28,0.0
VRSK,2022-01-22,2022-01-28,0.0
CDW,2022-01-22,2022-01-28,0.0
BIDU,2022-01-22,2022-01-28,0.06
CHTR,2022-01-22,2022-01-28,0.0
VRSN,2022-01-22,2022-01-28,0.0
INCY,2022-01-22,2022-01-28,0.0
WDAY,2022-01-22,2022-01-28,0.0
ANSS,2022-01-22,2022-01-28,0.0
CPRT,2022-01-22,2022-01-28,0.0
UAL,2022-01-22,2022-01-28,0.0
TTWO,2022-01-22,2022-01-28,0.0
REG,2022-01-22,2022-01-28,0.0
HPE,2022-01-22,2022-01-28,0.0
EXPE,2022-01-22,2022-01-28,0.0
MCHP,2022-01-22,2022-01-28,0.0
VRSN,2022-01-22,2022-01-28,0.0
XLNX,2022-01-22,2022-01-28,0.69
BKNG,2022-01-22,2022-01-28,0.01
MXIM,2022-01-22,2022-01-28,0.0
PAYC,2022-01-22,2022-01-28,0.0
CTAS,2022-01-22,2022-01-28,0.0
TECH,2022-01-22,2022-01-28,0.0
WDAY,2022-01-22,2022-01-28,0.0
AAPL,2022-01-29,2022-02-04,-0.26
MSFT,2022-01-29,2022-02-04,0.0
GOOG,2022-01-29,2022-02-04,-0.63
AMZN,2022-01-29,2022-02-04,0.0
TSLA,2022-01-29,2022-02-04,0.0
META,2022-01-29,2022-02-04,0.0
NVDA,2022-01-29,2022-02-04,0.0
NFLX,2022-01-29,2022-02-04,0.0
PEP,2022-01-29,2022-02-04,0.0
ADBE,2022-01-29,2022-02-04,0.0
INTC,2022-01-29,2022-02-04,0.0
CSCO,2022-01-29,2022-02-04,0.0
CMCSA,2022-01-29,2022-02-04,0.0
AVGO,2022-01-29,2022-02-04,0.0
PYPL,2022-01-29,2022-02-04,-0.49
TXN,2022-01-29,2022-02-04,0.0
COST,2022-01-29,2022-02-04,0.0
QCOM,2022-01-29,2022-02-04,0.0
AMGN,2022-01-29,2022-02-04,-0.03
SBUX,2022-01-29,2022-02-04,0.0
AMD,2022-01-29,2022-02-04,0.2
HON,2022-01-29,2022-02-04,0.0
GILD,2022-01-29,2022-02-04,0.0
ISRG,2022-01-29,2022-02-04,0.12
BKNG,2022-01-29,2022-02-04,0.0
ADP,2022-01-29,2022-02-04,0.0
MDLZ,2022-01-29,2022-02-04,0.0
VRTX,2022-01-29,2022-02-04,0.0
REGN,2022-01-29,2022-02-04,0.0
LRCX,2022-01-29,2022-02-04,0.0
FISV,2022-01-29,2022-02-04,0.0
INTU,2022-01-29,2022-02-04,0.0
MRNA,2022-01-29,2022-02-04,0.0
MU,2022-01-29,2022-02-04,0.17
ZM,2022-01-29,2022-02-04,0.0
IDXX,2022-01-29,2022-02-04,0.0
ASML,2022-01-29,2022-02-04,0.0
ATVI,2022-01-29,2022-02-04,-0.23
KHC,2022-01-29,2022-02-04,0.0
BIIB,2022-01-29,2022-02-04,-0.0
MELI,2022-01-29,2022-02-04,0.53
DOCU,2022-01-29,2022-02-04,0.0
ADSK,2022-01-29,2022-02-04,0.07
EA,2022-01-29,2022-02-04,0.0
WDAY,2022-01-29,2022-02-04,0.0
SNPS,2022-01-29,2022-02-04,0.0
ILMN,2022-01-29,2022-02-04,0.29
ROST,2022-01-29,2022-02-04,0.0
CTAS,2022-01-29,2022-02-04,0.0
EBAY,2022-01-29,2022-02-04,0.0
KLAC,2022-01-29,2022-02-04,0.0
MNST,2022-01-29,2022-02-04,0.0
CDNS,2022-01-29,2022-02-04,0.0
CTSH,2022-01-29,2022-02-04,0.0
ORLY,2022-01-29,2022-02-04,0.29
DLTR,2022-01-29,2022-02-04,0.0
LULU,2022-01-29,2022-02-04,0.0
FAST,2022-01-29,2022-02-04,0.0
XEL,2022-01-29,2022-02-04,0.3
CTXS,2022-01-29,2022-02-04,0.0
NXPI,2022-01-29,2022-02-04,0.0
PCAR,2022-01-29,2022-02-04,0.0
SIRI,2022-01-29,2022-02-04,0.0
MAR,2022-01-29,2022-02-04,0.0
SGEN,2022-01-29,2022-02-04,0.0
EXC,2022-01-29,2022-02-04,0.0
ODFL,2022-01-29,2022-02-04,0.29
PAYX,2022-01-29,2022-02-04,0.0
ALGN,2022-01-29,2022-02-04,0.0
SWKS,2022-01-29,2022-02-04,0.12
TEAM,2022-01-29,2022-02-04,0.0
WBA,2022-01-29,2022-02-04,0.0
ADI,2022-01-29,2022-02-04,0.29
VRSK,2022-01-29,2022-02-04,0.0
CDW,2022-01-29,2022-02-04,0.0
BIDU,2022-01-29,2022-02-04,0.0
CHTR,2022-01-29,2022-02-04,0.21
VRSN,2022-01-29,2022-02-04,0.0
INCY,2022-01-29,2022-02-04,0.0
WDAY,2022-01-29,2022-02-04,0.0
ANSS,2022-01-29,2022-02-04,0.0
CPRT,2022-01-29,2022-02-04,0.0
UAL,2022-01-29,2022-02-04,0.0
TTWO,2022-01-29,2022-02-04,0.0
REG,2022-01-29,2022-02-04,0.0
HPE,2022-01-29,2022-02-04,0.0
EXPE,2022-01-29,2022-02-04,-0.0
MCHP,2022-01-29,2022-02-04,0.53
VRSN,2022-01-29,2022-02-04,0.0
XLNX,2022-01-29,2022-02-04,0.0
BKNG,2022-01-29,2022-02-04,0.5
MXIM,2022-01-29,2022-02-04,0.0
PAYC,2022-01-29,2022-02-04,0.15
CTAS,2022-01-29,2022-02-04,0.0
TECH,2022-01-29,2022-02-04,0.0
WDAY,2022-01-29,2022-02-04,0.0
AAPL,2022-02-05,2022-02-11,0.63
MSFT,2022-02-05,2022-02-11,0.0
GOOG,2022-02-05,2022-02-11,0.0
AMZN,2022-02-05,2022-02-11,0.55
TSLA,2022-02-05,2022-02-11,0.25
META,2022-02-05,2022-02-11,0.0
NVDA,2022-02-05,2022-02-11,0.0
NFLX,2022-02-05,2022-02-11,0.0
PEP,2022-02-05,2022-02-11,0.0
ADBE,2022-02-05,2022-02-11,0.0
INTC,2022-02-05,2022-02-11,0.0
CSCO,2022-02-05,2022-02-11,0.68
CMCSA,2022-02-05,2022-02-11,0.36
AVGO,2022-02-05,2022-02-11,0.3
PYPL,2022-02-05,2022-02-11,0.0
TXN,2022-02-05,2022-02-11,0.0
COST,2022-02-05,2022-02-11,0.0
QCOM,2022-02-05,2022-02-11,0.0
AMGN,2022-02-05,2022-02-11,0.0
SBUX,2022-02-05,2022-02-11,0.0
AMD,2022-02-05,2022-02-11,0.0
HON,2022-02-05,2022-02-11,0.0
GILD,2022-02-05,2022-02-11,0.0
ISRG,2022-02-05,2022-02-11,0.0
BKNG,2022-02-05,2022-02-11,0.0
ADP,2022-02-05,2022-02-11,0.88
MDLZ,2022-02-05,2022-02-11,0.0
VRTX,2022-02-05,2022-02-11,0.0
REGN,2022-02-05,2022-02-11,0.0
LRCX,2022-02-05,2022-02-11,0.0
FISV,2022-02-05,2022-02-11,0.13
INTU,2022-02-05,2022-02-11,0.0
MRNA,2022-02-05,2022-02-11,0.0
MU,2022-02-05,2022-02-11,0.0
ZM,2022-02-05,2022-02-11,0.0
IDXX,2022-02-05,2022-02-11,0.0
ASML,2022-02-05,2022-02-11,0.0
ATVI,2022-02-05,2022-02-11,-0.03
KHC,2022-02-05,2022-02-11,0.0
BIIB,2022-02-05,2022-02-11,0.0
MELI,2022-02-05,2022-02-11,0.0
DOCU,2022-02-05,2022-02-11,0.07
ADSK,2022-02-05,2022-02-11,0.0
EA,2022-02-05,2022-02-11,0.0
WDAY,2022-02-05,2022-02-11,0.0
SNPS,2022-02-05,2022-02-11,0.31
ILMN,2022-02-05,2022-02-11,0.0
ROST,2022-02-05,2022-02-11,0.0
CTAS,2022-02-05,2022-02-11,0.0
EBAY,2022-02-05,2022-02-11,0.11
KLAC,2022-02-05,2022-02-11,0.0
MNST,2022-02-05,2022-02-11,0.0
CDNS,2022-02-05,2022-02-11,0.0
CTSH,2022-02-05,2022-02-11,0.0
ORLY,2022-02-05,2022-02-11,0.53
DLTR,2022-02-05,2022-02-11,0.0
LULU,2022-02-05,2022-02-11,0.0
FAST,2022-02-05,2022-02-11,0.0
XEL,2022-02-05,2022-02-11,0.3
CTXS,2022-02-05,2022-02-11,0.0
NXPI,2022-02-05,2022-02-11,0.0
PCAR,2022-02-05,2022-02-11,0.53
SIRI,2022-02-05,2022-02-11,0.0
MAR,2022-02-05,2022-02-11,0.0
SGEN,2022-02-05,2022-02-11,0.0
EXC,2022-02-05,2022-02-11,0.0
ODFL,2022-02-05,2022-02-11,0.0
PAYX,2022-02-05,2022-02-11,0.0
ALGN,2022-02-05,2022-02-11,0.0
SWKS,2022-02-05,2022-02-11,0.0
TEAM,2022-02-05,2022-02-11,0.0
WBA,2022-02-05,2022-02-11,0.0
ADI,2022-02-05,2022-02-11,0.0
VRSK,2022-02-05,2022-02-11,0.0
CDW,2022-02-05,2022-02-11,0.0
BIDU,2022-02-05,2022-02-11,0.0
CHTR,2022-02-05,2022-02-11,0.53
VRSN,2022-02-05,2022-02-11,0.2
INCY,2022-02-05,2022-02-11,0.0
WDAY,2022-02-05,2022-02-11,0.0
ANSS,2022-02-05,2022-02-11,0.0
CPRT,2022-02-05,2022-02-11,0.0
UAL,2022-02-05,2022-02-11,0.0
TTWO,2022-02-05,2022-02-11,0.0
REG,2022-02-05,2022-02-11,0.0
HPE,2022-02-05,2022-02-11,0.0
EXPE,2022-02-05,2022-02-11,0.3
MCHP,2022-02-05,2022-02-11,0.0
VRSN,2022-02-05,2022-02-11,0.2
XLNX,2022-02-05,2022-02-11,0.0
BKNG,2022-02-05,2022-02-11,0.77
MXIM,2022-02-05,2022-02-11,0.0
PAYC,2022-02-05,2022-02-11,0.34
CTAS,2022-02-05,2022-02-11,0.0
TECH,2022-02-05,2022-02-11,0.0
WDAY,2022-02-05,2022-02-11,0.0
AAPL,2022-02-12,2022-02-18,0.0
MSFT,2022-02-12,2022-02-18,0.0
GOOG,2022-02-12,2022-02-18,0.0
AMZN,2022-02-12,2022-02-18,0.0
TSLA,2022-02-12,2022-02-18,-0.33
META,2022-02-12,2022-02-18,0.0
NVDA,2022-02-12,2022-02-18,0.0
NFLX,2022-02-12,2022-02-18,0.0
PEP,2022-02-12,2022-02-18,0.0
ADBE,2022-02-12,2022-02-18,0.0
INTC,2022-02-12,2022-02-18,0.0
CSCO,2022-02-12,2022-02-18,0.0
CMCSA,2022-02-12,2022-02-18,0.3
AVGO,2022-02-12,2022-02-18,0.0
PYPL,2022-02-12,2022-02-18,0.07
TXN,2022-02-12,2022-02-18,0.0
COST,2022-02-12,2022-02-18,0.0
QCOM,2022-02-12,2022-02-18,0.0
AMGN,2022-02-12,2022-02-18,0.0
SBUX,2022-02-12,2022-02-18,0.0
AMD,2022-02-12,2022-02-18,0.88
HON,2022-02-12,2022-02-18,0.0
GILD,2022-02-12,2022-02-18,0.0
ISRG,2022-02-12,2022-02-18,0.0
BKNG,2022-02-12,2022-02-18,0.07
ADP,2022-02-12,2022-02-18,0.36
MDLZ,2022-02-12,2022-02-18,0.0
VRTX,2022-02-12,2022-02-18,0.0
REGN,2022-02-12,2022-02-18,0.0
LRCX,2022-02-12,2022-02-18,0.0
FISV,2022-02-12,2022-02-18,-0.11
INTU,2022-02-12,2022-02-18,0.0
MRNA,2022-02-12,2022-02-18,0.0
MU,2022-02-12,2022-02-18,0.07
ZM,2022-02-12,2022-02-18,0.0
IDXX,2022-02-12,2022-02-18,0.0
ASML,2022-02-12,2022-02-18,0.0
ATVI,2022-02-12,2022-02-18,0.0
KHC,2022-02-12,2022-02-18,0.0
BIIB,2022-02-12,2022-02-18,0.53
MELI,2022-02-12,2022-02-18,0.42
